resource_state,athlete,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,device_name,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,map,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Run,13063.3,4306,4306,104.0,Run,Run,,Garmin Forerunner 265S,14097079795,2025-04-06T11:02:59Z,2025-04-06T13:02:59Z,(GMT+01:00) Europe/Berlin,7200.0,,,,4,4,1,1,0,"{'id': 'a14097079795', 'summary_polyline': 'obg_Iwp{pA\\dAj@jAx@jAv@z@JVvBtKLb@|AzDtBzDpBfFh@nBzA|HXhC@p@b@~DLlE?fGEjCUfEs@nL_@xCc@rBW|By@dE}@xD_@|@YbAyAtDcA`D{@hBg@xAS^g@l@Q`@_A~A_A~Do@pDW`Ae@tD]fAIn@[dA]dBg@pA{@t@i@J{GUqAFaA^sCDeDIi@Pk@BOOMcAEcC?oBIkB[s@c@uAm@oCoAsE]a@_Ag@kEwCy@q@u@w@kAqBWm@c@mAk@wBa@oCUsDCcB^qPNqD?kBBkAKc@Q_@IGi@G}Ai@aAUyCaA{Cm@w@YMQAW^sDdAqHJiAhAoI`@oD`@uBES_@a@?k@t@_F@QCOg@SI?ULw@bAc@L[?g@KeAm@qAc@iAAeAHkAQWS_@o@]gASqA[mAgA}A]We@sAQqBCwCCMa@DoBhAcA`@c@TaADMICI`AcP^aEP_DLI|@RfBn@zAr@LCHQP_D?We@]O@OVIBOi@_B]_@QQQK[Am@Fg@Pe@\\OpBb@HEPUHCDJBTFLZNRBJINm@PYZIl@CnBNfHfB`B@bCIdDk@hATp@r@N\\DZDn@?r@ObCGp@e@fCShBU|A]jB?d@KlAU|AQvBg@dEQjAi@tGShASd@s@tAq@v@g@H]KgB_Ac@KIKCOB]Xe@@UOc@s@BMGEKCYHs@@e@Cu@Km@GGWTSDi@UIDALBRKXQJO@KKCQB[Ps@@[AGGGYTU`@Kn@@r@H`@JXf@b@VFp@Fv@QJD?Hq@tBMz@gADk@Qo@}@Oa@E[@GFERD@mBDKJVDCGiABq@Nc@Zc@CWWOYA[HQVM\\E`@?fADt@CPED[iAm@gAy@}@_@eAS{BEiCCKMA}@^oAr@eAd@}APGMCSZuE@YE_@VcBZ}EPuANoCL}@HIJ?lA`@VPpA^j@\\\\AFQDg@d@_INoAV[`AKdADtA^n@Bh@VlDz@x@DjCOnAW|BUP@v@\\`@f@Rd@Fd@?bBe@lEoAzIS`CYjBi@tFo@bFa@|FQn@[n@?NDJn@TBKf@uE\\oBj@_FP{@j@eFf@yCRwBj@sDf@_FDeB?eB[eCGu@G{@?u@RWd@GHBFRAHCCCa@@GHIzF}AfACb@]jBe@r@[', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.470793, 13.419698]","[52.476621, 13.422185]",3.034,3.92,85.5,308.7,519,314,True,1329.3,True,156.7,179.0,False,True,64.4,32.0,15047494235,15047494235,garmin_ping_426458610356,False,1,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Run,6738.7,2429,2448,11.0,Run,Run,,Garmin Forerunner 265S,14071038600,2025-04-03T17:26:31Z,2025-04-03T19:26:31Z,(GMT+01:00) Europe/Berlin,7200.0,,,,1,6,0,1,0,"{'id': 'a14071038600', 'summary_polyline': 'ahg_Imd|pAHAZDPLDDV`Al@nHPzAFlAP`ARb@H^r@|An@x@dA~AzBjK^rA`AbC\\h@h@hA`@n@b@z@Vt@Vf@nAxDZrAD^Nj@t@bEh@jF^rEFxA?lAC~CBfA?|@GhBGt@QlDOdA?|@Gr@QrBCt@Q`BG\\Gl@S`AE\\GPEp@wApHUv@SfAi@tAW|@_@~@Sv@mA~C]jAk@lASn@[n@q@fAQRYt@Y\\[f@K`@Ij@a@bBUrAU|@CZYnAEl@On@UhBK`@MV[jBaArDQZ_@`@YLI?C@OAGEGKICYRSHQBWEW?C@KC[B_@CAB]?UGS@CCm@DSCWBYLy@X]?C@IAc@@MCGKGYCg@@i@No@@M@u@EoCGgB?u@Gc@@_AKyA@mDCy@?_@C{@Ei@EkAAkAG{BCaDIsAB_@EqCCWBi@IkA?_BIgA@a@G}B?}AOmFBmAEa@KsD@y@McHC_@@_@CsCIwA?eFImBMkF?a@IcFA{BImC?{AI_GEg@@q@O{E?_AEeAAwBKkECWISGGO?cAPMFEAUNO^Qz@En@I^U|DY~B?NQlAI\\MtAO`@CRUl@q@rCOXGDGIQu@SgAKYMm@[iA[uA[iBk@yBEa@Mc@Ec@?[J{@`@qBXmBJgAJc@FMJGV?p@Kj@UNQZIt@Yn@Oj@UZIHGLKf@{@TSLG^EVMLKLi@j@uAH]DKRMTa@FC?WDKd@U', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474052, 13.419159]","[52.474289, 13.419159]",2.774,3.66,83.2,278.2,377,277,True,675.4,True,149.1,162.0,False,True,50.6,39.2,15020121309,15020121309,garmin_ping_425591536652,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2015,2015,0,Workout,Workout,,Garmin Forerunner 265S,14060935483,2025-04-02T17:08:33Z,2025-04-02T19:08:33Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,1,0,1,0,"{'id': 'a14060935483', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,139.4,175.0,False,True,0.0,0.0,15009486844,15009486844,garmin_ping_425270658034,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2837,2837,0,Workout,Workout,,Garmin Forerunner 265S,14051119490,2025-04-01T16:07:13Z,2025-04-01T18:07:13Z,(GMT+02:00) Africa/Blantyre,7200.0,,,,0,3,0,1,0,"{'id': 'a14051119490', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,128.5,171.0,False,True,0.0,0.0,14999084058,14999084058,garmin_ping_424961132567,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Run,21116.7,6781,7018,85.0,Run,Run,,Garmin Forerunner 265S,14029078967,2025-03-30T09:52:19Z,2025-03-30T11:52:19Z,(GMT+01:00) Europe/Berlin,7200.0,,,,23,10,0,1,0,"{'id': 'a14029078967', 'summary_polyline': 'i_h_I{z{pAc@HMNG\\i@ZUt@e@p@Y|AuAf@]XWf@Kp@]lLk@bHu@pFyAxFQXMI{@_EQUcB`CgBjDeAhC}AzCeAfCo@hBOx@[r@}@fDWpAS`@uCfMAp@PdA^`@bIfCRNZp@D`Ao@pTGfFRtE^vC`@dBf@|AtAfC`BjBvHdFv@zC|CvHPfBC~GPfAPP`BUjGFrBg@jHJbALnAu@h@}@|A}G\\{CnCoM^_ApBwC\\gBz@sBdBwEtBkGrAyFv@kEhAmIn@iKT_FFqJIaEcAsKiBqJo@uB_B}D{BaEsAiDoCcMgBcCu@yAg@uAkA}NOw@[u@[iDIsC_@qEaBeZMkDYk@W@o@x@El@f@lID`Cz@vMTtFFz@L\\RB~@YLFf@xEC^m@GmB`@Y^_@z@o@RwJhBaDx@W@Kc@IAuGfAYz@[TmHlAwDaAiBb@SBGK@eIQaDDs@E_@IIoC@o@PiBD}@SIPJx@B`AK\\gEh@eAKsAg@oBWyAi@uBW}@R_@dAQFe@GWu@[Z{B]k@j@YNGV_@vGSpAIxCq@dHe@vIJRvAITtArAb@lC?f@|Az@`A|@zAt@zDTj@h@l@v@PzBMp@FjAb@bB~@r@CVSnA{Al@wBR}A|ByV`AqHn@mDTyC?mAEm@Sq@e@m@c@O}@EuGv@oB?yAi@oB[uC}@cAEs@Li@tAq@ISm@e@VsB[UFo@n@Id@]pEDf@bBZ`D~ANTYpGk@rHPdGThBTd@dAjA^r@^dAh@pCj@dAv@XlDApD|Av@@l@_@p@{@h@iAR{@f@wGtB{R|@cGB[KeA\\k@Nm@VcDCgBWk@e@o@aAUwBR[GIi@@{BxCAbCQx@@RRJ^?bARpE?nCMjBFPxB]|Cv@zBK`FcAPQJq@fAc@dFw@BPGlAo@p@mApDMNcBl@o@fAGx@D~A[tG@n@OdAWfEsAdI_AfDQZOIWcA_@wBOYI?a@b@gClEwEbKoClHyA|F{C|MGh@L|A`@h@rH~Bh@\\Tf@Bz@q@jYBhD\\jE\\pBd@hBv@lBfAjBx@z@jClB~KlHhCnArACl@e@\\uALeI{@mj@?eBc@{WQgHOsNe@oS?iCWwPTuBZyAf@a@pGoA`FsBfDmArF[Hi@EkAg@iGa@qDOYg@c@y@F', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474254, 13.419103]","[52.474307, 13.419906]",3.114,4.22,87.3,310.6,489,308,True,2104.6,True,157.7,183.0,False,True,60.4,41.4,14975453223,14975453223,garmin_ping_424164072826,False,5,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Workout,0.0,3085,3085,0,Workout,Workout,,Garmin Forerunner 265S,14013025763,2025-03-28T16:56:14Z,2025-03-28T17:56:14Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,"{'id': 'a14013025763', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,89.2,146.0,False,True,0.0,0.0,14958147200,14958147200,garmin_ping_423563209921,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Run,5018.9,1526,1537,10.0,Run,Run,,Garmin Forerunner 265S,14001973328,2025-03-27T13:00:45Z,2025-03-27T14:00:45Z,(GMT+01:00) Europe/Berlin,3600.0,,,,7,3,0,1,0,"{'id': 'a14001973328', 'summary_polyline': 'c~g_Iaz{pAu@Pg@DWFMJGLMp@Sd@e@fBEDIDs@PSNi@j@Ul@Kp@O`GKrC?CETMfCWvCY|B_@vBSbAc@zAq@tBWl@W^kBvDmA|C{@xCw@jE?FQjASpBYhFM~EEbEk@bRU`JE`CDjCBv@J`BVjBXvAf@bBZz@z@zAx@dAtAlAlFfDNNd@VXXbBdAn@f@j@^d@TNPdAf@n@LT@d@KVORWTk@He@FeA@cCEwAEaDE{@CsCG{A@iBQ}FCwCIuEEgFKgBAwDIyCK{IWsLAaCG_B?}AG}DOmFAoDImBC}DKoD?eAIiE@q@Ee@CyCIeC?iBEiACoCG}A@q@Fk@LWPe@PURMHMDW?y@J[ZS\\EX?VCXOBE?e@Ec@GoBQaB', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474066, 13.418923]","[52.4748, 13.423394]",3.289,4.38,88.4,324.3,423,322,True,495.6,True,162.9,175.0,False,True,49.8,38.4,14946252853,14946252853,garmin_ping_423204372552,False,6,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2679,2679,0,Workout,Workout,,Garmin Forerunner 265S,13995535925,2025-03-26T18:00:08Z,2025-03-26T19:00:08Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,"{'id': 'a13995535925', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,123.9,174.0,False,True,0.0,0.0,14939353501,14939353501,garmin_ping_422981796901,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,1851,1851,0,Workout,Workout,,Garmin Forerunner 265S,13976121597,2025-03-24T18:40:00Z,2025-03-24T19:40:00Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,4,0,1,0,"{'id': 'a13976121597', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,119.2,165.0,False,True,0.0,0.0,14918627205,14918627205,garmin_ping_422375314413,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Afternoon Run,11082.6,3622,3622,23.0,Run,Run,,Garmin Forerunner 265S,13966277168,2025-03-23T15:33:58Z,2025-03-23T16:33:58Z,(GMT+01:00) Europe/Berlin,3600.0,,,,23,5,0,1,0,"{'id': 'a13966277168', 'summary_polyline': 'k}g_Iyy{pAsATq@DIFGJENGb@IJIDM@a@CKJc@NyALs@Lw@XYBSEK?e@TUXGXHfCGv@GHo@VsARKRk@|DKjAU`AKdALpAZbB^tABVV|@Hh@Bj@AXIZWb@q@`A}@|AaAzBa@fAo@bAiArCY|@iAlCY`ASb@Sr@Ib@Wz@Mp@uAtFcApEc@hBCX?RDj@FXDLVVNHh@Lx@Z^FRL\\Lf@T~Af@HDHHPb@DX@b@Q|F?r@KrDA`BQhF?hB@|@FbABt@TtBRjAXxAr@lB`AlB|@nAv@t@nBpAZXxAz@PPj@^FHV|@Vb@l@tA\\hANl@v@bCPt@Jx@Bx@EdC?pB@RJf@RZB@^C^MTClB@lBJvAEJAPMVITEdAChA@bBHv@A`@Dp@AXGVO^c@b@u@Ng@vA{GN{AT}@f@oCPm@PgAdAoEhDkFb@aAp@eBtAkEb@kAT{@j@}A~@_DTgAPw@Fq@Ne@L}@No@D_@Je@LcA`@yBBYd@iCLcA`@eGDkCFwAHiFCkB]{IO_C]qCy@sEw@yCEWg@aBUq@u@aBGWYk@_C}Do@mAUw@o@eDq@wCIi@k@}BKQqAcBSa@_B}BO]GUSuBIsAYyBSkCKg@Qa@GWAi@Iq@Ie@I{@GwAOaCCo@QsA?s@GqAOkA?]U{E[{FGg@CwAKeAC{@Gw@CMOQOE]NSRSx@?\\F^Bh@D`@BtAHz@Br@JdARlDL|CBd@DV@b@JbBLxA@p@JzBHz@FNHFNCVKZGN?HJDV?XDfAVbBANMTM`@MLWBIBiAv@cAj@_ALa@Jq@D_@LQ@iAVi@P}@Pe@@u@Tk@H[NkANk@NMHMf@GLGHU@YCQR_C`@qBd@q@CIEQSICKBIHELARNzD?REXELQNq@T_@Fa@@IJKb@WrBMp@OrAS~@Ij@?\\RxAd@tBZlBXhABn@G`@Ud@_@h@c@v@gAlB}@zBW^e@v@iAvC_BtDc@rA_@vAGJC@WEgAk@OA_A_@aAQIGCM@Sf@yCDs@ZkBHkA\\uBF{@V{A@YZuBLmAb@wC^mCPgAPiBh@cDt@yGZuBDe@T{AFw@BMLG|@Id@OVA|Cv@TBv@ApB]p@ON?x@MTIPSFOBa@FMDETCv@[l@MxAW`BKj@Ix@QXKBC?[IsA', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.473949, 13.418934]","[52.47471, 13.422409]",3.06,3.68,86.4,303.8,373,303,True,1100.2,True,156.7,166.0,False,True,48.4,35.8,14908003195,14908003195,garmin_ping_422027690296,False,6,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2118,2118,0,Workout,Workout,,Garmin Forerunner 265S,13947046612,2025-03-21T17:07:37Z,2025-03-21T18:07:37Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,"{'id': 'a13947046612', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,133.0,166.0,False,True,0.0,0.0,14887328995,14887328995,garmin_ping_421431562642,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Run,30019.7,10345,10451,95.0,Run,Run,,Garmin Forerunner 265S,13899218077,2025-03-16T11:10:36Z,2025-03-16T12:10:36Z,(GMT+01:00) Europe/Berlin,3600.0,,,,36,9,5,1,0,"{'id': 'a13899218077', 'summary_polyline': 'u~g_Io{{pAy@PQx@a@TWl@qAh@_GhAaAk@]NEh@P|Ei@b@qBj@}AnK`@tDpApFE`AsCzEs@tByAxBwFrOkE_Bq@VsDbYNVxDt@hJ|Cl@l@F`Bs@nZPpE\\dDrAxEbCfEfJrGTjJf@Nl@xAhBb@HpA@vHJ^pJZpBaA|ILhAQhAiAr@wBbFoWlAuD~CkG`D_JjAqD|@cEfCePdAsQH_LGaDqAwM{AsHoCsHeCoEkAyCmCeMqBqCyAuDkA}Ne@sAMgAGsDk@oG}@mR{@cMWUw@XORIn@hCze@Pd@~ASd@xFu@K}A^kAdBgH`BqHnAWi@qGfAMJIl@]^eGfAcA?aD{@_Cb@?iJQsES[g@XmEHcBOIfDkDf@iBEcAg@eGmAsBG[^Y~@q@QSk@]XeC_@_AbAe@fGfFlBz@j@gAhQJpG\\fB`BlBf@lAbAzEhAz@nEB`E~Ab@KvA}Ar@yBdDa]vAsIPuBNQn@?BsCi@eIDRf@MVj@TxHOlEFPhCYtCx@jAC|F_AVMP{@TUxGiADd@Kv@cBbBuGvA_@AKcAiAp@G^NvDGl@_@f@wBn@{A|J`@pDrAzFEhAqGnLcGzOyEwAa@P_CxOw@vHLZdCr@x@ClFrBlB^b@RVd@Dz@u@nZPdGf@nDpAnExBjDnAnAxGfER`I`AnBn@j@`ARPXFjHRrBn@Tr@a@nGJpBg@tKB~@s@n@yAvA{Gd@wDdCqKr@}AR_AtC{FzFqPj@iCrCqQ~@eQLwKIiDgAsLiBeJeCkHuCeF_AeCmCiMyB}CoAaDoAoNi@oBsD}n@Q_AWOm@^Qz@bC`f@Xb@~AKZ|Fk@Q_BTgAdBaA^wIzAYAO[]@oJ`B_A\\Ur@[XyHjAeD{@iCXBuHc@}Go@X]QgFZk@QGZLbBG`@_Er@eBOsIyBwA?_@V[`Ai@OYk@s@XoBc@kAnAY`GLVxBj@tC`BiAhQPtHXbAnBdCxAdGd@p@f@PzCE`EzA|@Fb@ObAgAbAkCrAmOxDwZx@KJYAwBc@eF?}Ah@GTl@R~FKdGj@NxAYfDx@bIaAXURy@hEkAjG_AVb@pAKpHuAh@Ur@wAvC]`@dA`BfP|@~BhCvDnCbMhA`DjCtEjClHzAdIfAdLLzFOjLkApQf@aGj@kMD{IKwDmAeMiAqG_AcDeBiEqCaFu@wBmCcMsBqCwAiDgAcNm@eCk@S_BXe@\\s@jAyQpDOn@e@\\e@`A_I|AMGKm@Q@', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474157, 13.419166]","[52.478829, 13.414312]",2.902,4.04,88.0,289.3,516,291,True,2989.0,True,166.1,186.0,False,True,59.4,40.6,14835518422,14835518422,garmin_ping_419881114015,False,16,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Run,5767.6,2110,2127,8.0,Run,Run,,Garmin Forerunner 265S,13873320865,2025-03-13T18:05:05Z,2025-03-13T19:05:05Z,(GMT+01:00) Europe/Berlin,3600.0,,,,1,2,0,1,0,"{'id': 'a13873320865', 'summary_polyline': '_}g_Iek|pA@ZHz@FVF~@RrA@X?fAD`AFP@AAZf@Gh@Uj@I`Ba@h@Cx@U^CTGj@IVSRe@Xe@TI|@OZKLAJ@VRRZPf@NnAHrAL`Af@~FTj@jAnBv@`Ad@r@`@b@P^f@nCv@xCd@zB\\vAZz@Vh@pAvBdArBFRRd@`AtCh@lAzApHV~ATpBJlA^`GFdFAvBElBO|CG~BOtCSzBuAxHy@bFu@tDc@fBGJ]tA_AdCSx@iAdDOh@q@hB}A`D{@lAEBC?IBGL@D@FD?|AeC|AgDjAiDLk@^kAJQjBwFnAqF`@iCXaB\\}BNw@Hs@Pu@VwANkAXyG@m@J_CHgHAeAOmEMiB]_Ek@}D]iB}@wD{@eCWo@_@k@K[g@gAg@_Au@gAm@gAg@oAcAaFQiAg@yBCUYeASa@QOmAmBmAcB_@q@O}@gA{LCMUq@AKCBCGQIOAI?MBQ?oA\\URa@dAQJWHc@@AABM?SEIOAk@J]@o@LK?]NMAYJ[BKF_@HMFQ@O?SDGEEa@', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474763, 13.42405]","[52.474588, 13.422108]",2.733,3.36,86.0,274.1,325,272,True,572.4,True,147.1,166.0,False,True,54.6,41.4,14808167282,14808167282,garmin_ping_419057199671,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,1989,1989,0,Workout,Workout,,Garmin Forerunner 265S,13864779218,2025-03-12T18:08:44Z,2025-03-12T19:08:44Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,"{'id': 'a13864779218', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,135.6,171.0,False,True,0.0,0.0,14798909396,14798909396,garmin_ping_418769945079,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Evening Workout,0.0,2052,2052,0,Workout,Workout,,Garmin Forerunner 265S,13845317323,2025-03-10T18:35:29Z,2025-03-10T19:35:29Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,2,0,1,0,"{'id': 'a13845317323', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,121.6,157.0,False,True,0.0,0.0,14777913110,14777913110,garmin_ping_418162082131,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Run,12284.7,5016,5192,22.0,Run,Run,,Garmin Forerunner 265S,13837544990,2025-03-09T11:12:22Z,2025-03-09T12:12:22Z,(GMT+01:00) Europe/Berlin,3600.0,,,,4,4,0,2,0,"{'id': 'a13837544990', 'summary_polyline': 'k`h_Ia{{pAUTB\\CJWDGFMPUr@u@r@w@Cm@PiBT}AJo@RQLKRCRL|BGd@CHOPWJsARKJGN_@lBY~BSjAM`A?RTzAP~@^tAZjBRv@@XEd@Sf@IHe@z@o@|@[t@Mb@q@nA{@rBkAvB_@fAWf@e@zA{@xBCN{@hC[jAUdAqBnIk@jCEf@Bt@Lt@HLZXb@Xz@PpEtAf@XPb@DRE~EUhKEt@?XKzACdCH`DJvAJz@@X\\pBNn@`ArC\\\\Xl@`AlAv@t@l@^|DtC`Ax@JNdAnCdAfE^dAPp@J|CAn@H|DF`@LTb@L\\?LD~C?DF\\FAOBEB?EB?DF@XEDIh@Nj@Er@[^InEHp@I`AF~@GPMn@u@z@mBbAyEl@yDXgAhB{IT}@j@cAz@gAvAgCXo@|@gC\\wA~AiEjAqDVkA`@yAj@{Ct@{Ed@}BPmAZiBPuBLyBViHD_D?iDQaGQmCGYGcAWoBg@cDgA_FUy@m@cBcAaCcBaD{@mAo@_Be@oBs@mD[mAm@uCWa@e@g@cBkCY[o@oAs@gIKq@Co@Kc@Gm@I_@OYKK_@MQ?aAT_@JURYp@OVq@V{Cl@]@yA`@gBRYJkBVo@PIN?f@U\\YXUf@_@fA[r@OLy@\\c@`@QVUv@Eb@InEMnCU~DMbAKrAQlAGz@UjAGj@sAdF]|@QZwAY_ABm@PW@MHQ?MR?EDGINAH@B?GLBE?FICCKP@@I@@BBG?EC@BCSFQXe@jAa@r@k@zAMRKV@HDBFC@ECGK@aAdC]r@Mb@]~@]zAu@~BUdACV[|@m@bDo@~Bc@xBAb@L~@LZTR^PnAZf@V~@X|@P^RN@VRZt@CtCGtAAjBKvCExCEp@I`D@jAD|@?p@Bn@h@`D@NPt@Z~BFXJPPh@Jb@DLNLN^Zd@pA|ALHJL~AbAxBbB~A~@fBnA`BdA|Az@pAh@LEd@c@LUFEh@PL?h@PNLTJb@BLFnAI\\Mx@Ih@SjAYXQXI`BoAhBgAPEX]L[V}@h@gCLWFAEGE_@AwBMuBB{@CiBE_ABiAGwA?c@B_@IgMMcACg@Mk@Bm@PgA@SEkC@qACy@?cCIcD?sAEaA?_BAi@BaAAwAO}DA}BGsAK{PGaEIwC?iEGaDA{GO{E?{BCe@GY', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474385, 13.418957]","[52.473524, 13.418902]",2.449,3.24,83.9,245.2,312,245,True,1231.7,True,135.1,159.0,False,True,56.0,41.8,14769401707,14769401707,garmin_ping_417873020903,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Workout,0.0,2055,2055,0,Workout,Workout,,Garmin Forerunner 265S,13822257189,2025-03-08T11:20:25Z,2025-03-08T12:20:25Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,"{'id': 'a13822257189', 'summary_polyline': '', 'resource_state': 2}",True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,134.1,177.0,False,True,0.0,0.0,14752778944,14752778944,garmin_ping_417441280643,False,0,0,False
2,"{'id': 100507849, 'resource_state': 1}",Lunch Run,5063.8,1736,1736,13.0,Run,Run,,Garmin Forerunner 265S,13804390720,2025-03-06T11:29:57Z,2025-03-06T12:29:57Z,(GMT+01:00) Europe/Berlin,3600.0,,,,1,2,0,1,0,"{'id': 'a13804390720', 'summary_polyline': 'oig_Ied|pAp@M\\BHDFH\\t@Jj@Fv@B|@j@hFD|@Jt@`@~@Fj@Zx@Vd@lA`Bd@v@\\|AlAhGb@`BhAvCz@xAv@~AlArCf@rARt@N^Tr@\\~Bx@jEXbCh@dGFlCAfA@tDEzAAvAYrFOlAEjBOxBCv@_@`CEh@_@xBGn@o@xDo@hC]bBg@rA]lA]z@Sr@c@|@k@bBe@|AqAnCe@|@]`@OVALDHFA\\_@l@aAj@kALc@\\q@Rg@b@oAJc@p@gBx@gChAgDt@yC^iBZyBZsAXqBVwAFi@b@wBHi@Fq@VkEF_BBwBFyABaGAiAEY?m@M_D[wEQyAaA_Gi@yBIYUaAw@}BmAuC_AeBi@y@g@_AYq@k@mB_CyKKY}@uA]a@Q]i@s@MK{@sAKe@UaD', 'resource_state': 2}",False,False,False,False,followers_only,False,g20996699,"[52.474273, 13.419168]","[52.473211, 13.419416]",2.917,3.68,89.9,286.1,338,285,True,496.2,True,148.2,169.0,False,True,53.8,44.8,14733415079,14733415079,garmin_ping_416859746031,False,0,0,False
